customer_id,company_name,company_type,industry,size_group,phone
7076,Company_7076,LLC,F&B,Medium,0982770073
7082,Company_7082,LLC,Education,Micro,0927068459
7086,Company_7086,LLC,Healthcare,Medium,0989921764
7087,Company_7087,SME,F&B,Medium,0963541755
7090,Company_7090,LLC,F&B,Medium,0940736112
7098,Company_7098,LLC,F&B,Small,0969448031
7110,Company_7110,SME,Agriculture,Micro,0925340735
7113,Company_7113,LLC,Technology,Small,0993535871
7120,Company_7120,JSC,Manufacturing,Micro,0948282368
7134,Company_7134,JSC,Education,Medium,0985725007
7142,Company_7142,SME,Education,Large,0970783777
7145,Company_7145,JSC,Agriculture,Medium,0926667562
7153,Company_7153,LLC,Healthcare,Micro,0998550113
7156,Company_7156,SME,Manufacturing,Medium,0968100870
7160,Company_7160,LLC,Manufacturing,Large,0945756390
7173,Company_7173,SME,Retail,Large,0995425797
7181,Company_7181,LLC,Retail,Small,0971487083
7182,Company_7182,LLC,F&B,Micro,0964893765
7187,Company_7187,LLC,Manufacturing,Micro,0929673461
7189,Company_7189,SME,Logistics,Large,0933919712
7192,Company_7192,SME,Logistics,Small,0988142446
7195,Company_7195,JSC,Construction,Medium,0923221514
7209,Company_7209,JSC,F&B,Small,0952662188
7223,Company_7223,SME,Logistics,Medium,0973892070
7227,Company_7227,LLC,Agriculture,Small,0929600752
7231,Company_7231,SME,Construction,Medium,0974452354
7236,Company_7236,SME,Healthcare,Micro,0940797780
7238,Company_7238,LLC,Manufacturing,Small,0998871180
7244,Company_7244,SME,Healthcare,Small,0997947675
7250,Company_7250,JSC,Agriculture,Medium,0957093839
7254,Company_7254,SME,Construction,Small,0994574380
7257,Company_7257,LLC,Logistics,Medium,0950672152
7263,Company_7263,LLC,F&B,Micro,0991385014
7288,Company_7288,JSC,Education,Micro,0912421851
7290,Company_7290,SME,Technology,Large,0984121496
7298,Company_7298,LLC,Construction,Large,0940084618
7299,Company_7299,LLC,Entertainment/Services,Micro,0952670760
7305,Company_7305,LLC,Construction,Large,0980651569
7308,Company_7308,JSC,Technology,Micro,0969052277
7319,Company_7319,JSC,Entertainment/Services,Large,0925981289
7327,Company_7327,JSC,Logistics,Small,0924650308
7333,Company_7333,LLC,Agriculture,Small,0923733589
7334,Company_7334,JSC,Technology,Large,0946227629
7336,Company_7336,JSC,Manufacturing,Medium,0923161335
7337,Company_7337,SME,Technology,Medium,0987603602
7344,Company_7344,LLC,Technology,Large,0914588159
7345,Company_7345,SME,Construction,Medium,0922589129
7355,Company_7355,LLC,Technology,Small,0990009307
7362,Company_7362,LLC,Retail,Large,0953123928
7372,Company_7372,JSC,Entertainment/Services,Micro,0930719660
7377,Company_7377,JSC,F&B,Small,0976603614
7388,Company_7388,JSC,Entertainment/Services,Medium,0943348263
7391,Company_7391,SME,Technology,Large,0945018960
7396,Company_7396,JSC,F&B,Medium,0984003817
7402,Company_7402,SME,Retail,Medium,0962373298
7417,Company_7417,LLC,Healthcare,Large,0951012498
7428,Company_7428,JSC,Technology,Small,0917475807
7430,Company_7430,SME,Logistics,Large,0936050973
7434,Company_7434,LLC,Retail,Large,0970461780
7435,Company_7435,LLC,Construction,Large,0929181635
7440,Company_7440,LLC,Entertainment/Services,Medium,0920738578
7457,Company_7457,SME,Education,Large,0919490676
7461,Company_7461,LLC,Entertainment/Services,Large,0953369397
7462,Company_7462,LLC,Education,Small,0977181958
7465,Company_7465,SME,Healthcare,Micro,0967581939
7467,Company_7467,LLC,F&B,Medium,0979113180
7469,Company_7469,LLC,Retail,Large,0997128934
7470,Company_7470,SME,Agriculture,Micro,0940169697
7471,Company_7471,SME,Education,Large,0966950959
7477,Company_7477,SME,Education,Large,0941009891
7479,Company_7479,SME,Retail,Micro,0974905340
7488,Company_7488,SME,Technology,Small,0911450717
7491,Company_7491,JSC,Retail,Micro,0982063409
7499,Company_7499,LLC,Healthcare,Micro,0950406896
7510,Company_7510,SME,Agriculture,Large,0973974405
7515,Company_7515,SME,Manufacturing,Small,0916016839
7532,Company_7532,LLC,Construction,Large,0970003716
7546,Company_7546,SME,Education,Medium,0924470841
7549,Company_7549,LLC,Retail,Large,0951703115
7561,Company_7561,JSC,Logistics,Medium,0982008729
7575,Company_7575,LLC,Retail,Large,0966175416
7577,Company_7577,JSC,Agriculture,Small,0998925847
7580,Company_7580,LLC,Logistics,Medium,0949246930
7581,Company_7581,JSC,Construction,Large,0967276129
7585,Company_7585,JSC,Agriculture,Micro,0956230821
7598,Company_7598,LLC,Manufacturing,Micro,0987191165
7599,Company_7599,SME,Entertainment/Services,Micro,0953517284
7607,Company_7607,SME,Technology,Small,0972947409
7609,Company_7609,SME,F&B,Micro,0937555881
7617,Company_7617,LLC,Healthcare,Medium,0951725015
7624,Company_7624,SME,Education,Medium,0982350205
7627,Company_7627,SME,Logistics,Medium,0927213953
7631,Company_7631,LLC,Construction,Medium,0951624218
7635,Company_7635,SME,Construction,Medium,0981700090
7637,Company_7637,LLC,Manufacturing,Medium,0983219502
7638,Company_7638,LLC,Manufacturing,Medium,0946468086
7646,Company_7646,JSC,Construction,Large,0948817111
7647,Company_7647,LLC,Entertainment/Services,Micro,0952165334
7650,Company_7650,LLC,Logistics,Small,0945404199
7654,Company_7654,SME,Construction,Medium,0987446773
7658,Company_7658,SME,Healthcare,Large,0954883694
7659,Company_7659,SME,Retail,Large,0978105588
7669,Company_7669,SME,Entertainment/Services,Medium,0939686517
7683,Company_7683,JSC,Logistics,Large,0920890530
7684,Company_7684,SME,Healthcare,Small,0945321964
7694,Company_7694,SME,Manufacturing,Micro,0932615118
7695,Company_7695,LLC,F&B,Micro,0948079664
7696,Company_7696,LLC,Construction,Large,0989568195
7698,Company_7698,LLC,Agriculture,Large,0947340430
7702,Company_7702,JSC,Manufacturing,Micro,0979126321
7704,Company_7704,SME,F&B,Small,0941663821
7705,Company_7705,JSC,Healthcare,Micro,0959242328
7726,Company_7726,JSC,Construction,Medium,0993977625
7728,Company_7728,SME,Education,Medium,0979285565
7735,Company_7735,JSC,Agriculture,Large,0918681958
7741,Company_7741,LLC,Education,Micro,0948969488
7742,Company_7742,LLC,Agriculture,Large,0951935221
7744,Company_7744,JSC,Technology,Small,0959319115
7754,Company_7754,JSC,Entertainment/Services,Micro,0974636014
7755,Company_7755,LLC,Logistics,Micro,0983687638
7760,Company_7760,LLC,Agriculture,Small,0950228224
7770,Company_7770,JSC,Agriculture,Large,0989050826
7772,Company_7772,LLC,Healthcare,Medium,0965554253
7785,Company_7785,LLC,Agriculture,Micro,0960941072
7787,Company_7787,LLC,Entertainment/Services,Medium,0965447209
7791,Company_7791,LLC,Agriculture,Micro,0950300703
7792,Company_7792,JSC,Manufacturing,Large,0941782100
7795,Company_7795,SME,Manufacturing,Micro,0930657422
7799,Company_7799,JSC,Manufacturing,Medium,0984460743
7804,Company_7804,JSC,Construction,Large,0925081130
7806,Company_7806,LLC,Education,Large,0969206966
7810,Company_7810,JSC,Logistics,Micro,0912133400
7813,Company_7813,LLC,Agriculture,Micro,0950454344
7829,Company_7829,LLC,F&B,Medium,0934881716
7835,Company_7835,SME,Construction,Micro,0945384251
7838,Company_7838,LLC,Construction,Small,0943263015
7840,Company_7840,LLC,Retail,Micro,0977837459
7846,Company_7846,JSC,Technology,Micro,0916837449
7850,Company_7850,SME,Retail,Large,0933595402
7854,Company_7854,JSC,Technology,Micro,0970854920
7861,Company_7861,JSC,Agriculture,Micro,0964203486
7878,Company_7878,LLC,Construction,Small,0917286793
7887,Company_7887,LLC,Agriculture,Micro,0947038170
7891,Company_7891,JSC,Entertainment/Services,Small,0915041035
7896,Company_7896,LLC,Entertainment/Services,Small,0953985253
7899,Company_7899,SME,Technology,Micro,0923113747
7905,Company_7905,JSC,Construction,Small,0947834487
7906,Company_7906,JSC,Construction,Medium,0972274807
7911,Company_7911,SME,Education,Micro,0944858110
7912,Company_7912,JSC,Healthcare,Micro,0924717387
7914,Company_7914,JSC,Entertainment/Services,Large,0983661536
7929,Company_7929,LLC,Entertainment/Services,Small,0951208132
7930,Company_7930,JSC,Entertainment/Services,Small,0991639709
7947,Company_7947,SME,Healthcare,Micro,0920739061
7950,Company_7950,JSC,Manufacturing,Small,0928178722
7969,Company_7969,JSC,Healthcare,Small,0913474158
7972,Company_7972,SME,Technology,Small,0996403658
7980,Company_7980,LLC,Retail,Micro,0931307441
7990,Company_7990,JSC,Construction,Medium,0925367654
7993,Company_7993,JSC,Education,Large,0973742762
7997,Company_7997,JSC,Entertainment/Services,Medium,0951785823
8006,Company_8006,SME,Technology,Micro,0986748037
8011,Company_8011,SME,Manufacturing,Micro,0923432905
8018,Company_8018,JSC,Entertainment/Services,Medium,0920239370
8020,Company_8020,JSC,Technology,Medium,0969645705
8033,Company_8033,LLC,Healthcare,Small,0965490464
8035,Company_8035,LLC,Construction,Medium,0943662290
8041,Company_8041,JSC,Entertainment/Services,Small,0979174012
8049,Company_8049,LLC,F&B,Micro,0942606146
8051,Company_8051,LLC,Construction,Medium,0930489695
8052,Company_8052,LLC,Agriculture,Micro,0963035041
8057,Company_8057,JSC,Healthcare,Micro,0975760256
8064,Company_8064,LLC,Agriculture,Small,0966838581
8065,Company_8065,LLC,Manufacturing,Large,0936966257
8082,Company_8082,SME,Construction,Micro,0983837949
8085,Company_8085,SME,Agriculture,Small,0965496414
8087,Company_8087,SME,Manufacturing,Large,0949495121
8089,Company_8089,LLC,Agriculture,Large,0942052503
8097,Company_8097,JSC,Manufacturing,Medium,0946132805
8102,Company_8102,LLC,Construction,Medium,0936379915
8111,Company_8111,LLC,Construction,Large,0925490402
8114,Company_8114,JSC,Logistics,Micro,0936550822
8123,Company_8123,LLC,Manufacturing,Small,0951225351
8125,Company_8125,SME,Agriculture,Medium,0991282437
8126,Company_8126,JSC,Retail,Small,0978032865
8129,Company_8129,SME,Technology,Large,0967164365
8132,Company_8132,LLC,Logistics,Small,0990779689
8133,Company_8133,SME,Retail,Micro,0937464875
8135,Company_8135,SME,Entertainment/Services,Medium,0992449691
8138,Company_8138,LLC,Agriculture,Small,0947676222
8141,Company_8141,LLC,F&B,Micro,0990670988
8146,Company_8146,SME,Entertainment/Services,Small,0961393634
8149,Company_8149,SME,Healthcare,Large,0977285353
8159,Company_8159,LLC,Retail,Large,0965523773
8162,Company_8162,SME,Entertainment/Services,Medium,0910663849
8182,Company_8182,SME,F&B,Large,0994043208
8196,Company_8196,SME,Logistics,Large,0950972619
8203,Company_8203,LLC,Manufacturing,Small,0929103972
8206,Company_8206,JSC,Agriculture,Large,0987043807
8207,Company_8207,JSC,Education,Micro,0912941170
8210,Company_8210,SME,Logistics,Medium,0926185341
8214,Company_8214,JSC,Construction,Small,0928691059
8222,Company_8222,JSC,Agriculture,Small,0919271282
8223,Company_8223,JSC,F&B,Medium,0931724817
8224,Company_8224,LLC,Healthcare,Micro,0939464859
8231,Company_8231,SME,Logistics,Large,0987029759
8249,Company_8249,LLC,Logistics,Small,0973037761
8263,Company_8263,SME,Construction,Medium,0952945995
8269,Company_8269,LLC,Retail,Large,0977973071
8270,Company_8270,LLC,Agriculture,Micro,0936565527
8278,Company_8278,JSC,Entertainment/Services,Large,0980296890
8294,Company_8294,SME,Technology,Medium,0948814860
8296,Company_8296,SME,Education,Small,0951562780
8304,Company_8304,LLC,F&B,Small,0929899355
8314,Company_8314,LLC,Manufacturing,Medium,0991096239
8319,Company_8319,SME,Construction,Small,0944444365
8323,Company_8323,SME,Education,Large,0992044593
8324,Company_8324,SME,Construction,Micro,0920721914
8338,Company_8338,LLC,Manufacturing,Medium,0915405288
8341,Company_8341,SME,F&B,Medium,0989723146
8343,Company_8343,SME,Construction,Small,0967673367
8347,Company_8347,JSC,Logistics,Small,0930963625
8349,Company_8349,LLC,Logistics,Small,0976358106
8355,Company_8355,LLC,Education,Medium,0976592300
8359,Company_8359,JSC,Retail,Micro,0915607084
8360,Company_8360,LLC,Logistics,Micro,0934650998
8363,Company_8363,JSC,Construction,Small,0976693663
8377,Company_8377,LLC,Retail,Medium,0961718615
8380,Company_8380,JSC,Agriculture,Medium,0966608772
8383,Company_8383,JSC,Healthcare,Small,0978936064
8392,Company_8392,JSC,Entertainment/Services,Medium,0962155319
8395,Company_8395,LLC,Logistics,Large,0980201248
8398,Company_8398,LLC,Agriculture,Large,0954903524
8399,Company_8399,SME,Construction,Micro,0924242932
8403,Company_8403,JSC,Agriculture,Micro,0925047162
8405,Company_8405,LLC,Manufacturing,Small,0979827448
8410,Company_8410,JSC,Technology,Medium,0930161966
8412,Company_8412,LLC,Healthcare,Small,0939692156
8413,Company_8413,SME,Healthcare,Large,0946623774
8423,Company_8423,SME,F&B,Large,0986885226
8430,Company_8430,SME,Construction,Micro,0959764902
8435,Company_8435,SME,Manufacturing,Medium,0943585252
8436,Company_8436,JSC,Logistics,Micro,0996140995
8437,Company_8437,JSC,Healthcare,Large,0987812205
8439,Company_8439,JSC,Entertainment/Services,Medium,0966333733
8448,Company_8448,JSC,Technology,Medium,0943755243
8484,Company_8484,SME,Retail,Small,0956239798
8486,Company_8486,SME,Education,Large,0934008726
8492,Company_8492,JSC,Agriculture,Small,0930437752
8503,Company_8503,SME,Construction,Medium,0970998148
8521,Company_8521,LLC,F&B,Medium,0970979162
8530,Company_8530,JSC,Retail,Medium,0988580978
8537,Company_8537,LLC,Manufacturing,Small,0947932036
8546,Company_8546,SME,Entertainment/Services,Medium,0975541653
8547,Company_8547,JSC,Technology,Micro,0999877455
8554,Company_8554,JSC,Retail,Small,0994104099
8557,Company_8557,SME,Education,Small,0911819679
8560,Company_8560,LLC,Education,Medium,0948694181
8565,Company_8565,SME,Logistics,Large,0952328227
8567,Company_8567,SME,F&B,Micro,0970686006
8570,Company_8570,LLC,Manufacturing,Large,0952365279
8576,Company_8576,SME,Technology,Small,0927510177
8592,Company_8592,SME,Technology,Medium,0924766285
8594,Company_8594,SME,Logistics,Medium,0916370340
8606,Company_8606,JSC,Entertainment/Services,Large,0938174602
8607,Company_8607,JSC,Logistics,Small,0964889080
8612,Company_8612,LLC,Technology,Medium,0919066952
8617,Company_8617,SME,Agriculture,Medium,0913497209
8622,Company_8622,JSC,Agriculture,Large,0925641299
8623,Company_8623,LLC,Healthcare,Small,0973763054
8629,Company_8629,JSC,Healthcare,Large,0930537543
8652,Company_8652,LLC,Healthcare,Medium,0998876061
8660,Company_8660,LLC,Logistics,Medium,0973320988
8666,Company_8666,SME,Construction,Large,0968973137
8677,Company_8677,JSC,Construction,Micro,0942765754
8682,Company_8682,JSC,Construction,Micro,0990752047
8691,Company_8691,LLC,Agriculture,Micro,0943819201
8700,Company_8700,LLC,Logistics,Small,0983191503
8714,Company_8714,LLC,Logistics,Micro,0928990731
8717,Company_8717,LLC,Manufacturing,Small,0931966955
8726,Company_8726,LLC,Manufacturing,Micro,0914025822
8740,Company_8740,LLC,F&B,Small,0912734122
8748,Company_8748,JSC,Technology,Micro,0918209505
8755,Company_8755,JSC,Construction,Large,0977467689
8766,Company_8766,JSC,Agriculture,Large,0958835279
8774,Company_8774,LLC,Technology,Small,0935980034
8780,Company_8780,LLC,Entertainment/Services,Medium,0913751993
8784,Company_8784,SME,Construction,Micro,0976956106
8803,Company_8803,JSC,Education,Large,0959925967
8806,Company_8806,JSC,Manufacturing,Micro,0910521377
8809,Company_8809,SME,Education,Large,0980343316
8815,Company_8815,JSC,Construction,Micro,0994945488
8822,Company_8822,JSC,Healthcare,Medium,0963109038
8827,Company_8827,LLC,Healthcare,Micro,0933411277
8828,Company_8828,LLC,Manufacturing,Micro,0940987989
8834,Company_8834,JSC,Construction,Micro,0942356563
8835,Company_8835,SME,Logistics,Micro,0927908754
8845,Company_8845,SME,Education,Micro,0926290678
8853,Company_8853,SME,Entertainment/Services,Small,0911977617
8855,Company_8855,JSC,Logistics,Micro,0972091423
8864,Company_8864,LLC,F&B,Micro,0916302416
8895,Company_8895,JSC,Retail,Medium,0913120746
8914,Company_8914,JSC,F&B,Medium,0923204573
8921,Company_8921,SME,Agriculture,Micro,0914510478
8928,Company_8928,SME,Technology,Large,0979991507
8929,Company_8929,JSC,Agriculture,Medium,0959270836
8935,Company_8935,JSC,Retail,Large,0944205264
8944,Company_8944,SME,Healthcare,Medium,0949054729
8946,Company_8946,JSC,F&B,Small,0922007548
8949,Company_8949,LLC,Agriculture,Large,0988455043
8950,Company_8950,LLC,Retail,Large,0919922264
8956,Company_8956,SME,Manufacturing,Medium,0919741540
8968,Company_8968,SME,Agriculture,Large,0929111636
8969,Company_8969,SME,Entertainment/Services,Large,0966248325
8972,Company_8972,LLC,Entertainment/Services,Medium,0960269911
8973,Company_8973,SME,Logistics,Small,0979638568
8977,Company_8977,JSC,Manufacturing,Large,0961626416
8978,Company_8978,JSC,Entertainment/Services,Medium,0966513403
8998,Company_8998,LLC,Retail,Small,0982867406
9001,Company_9001,JSC,Logistics,Small,0913220750
9004,Company_9004,SME,Entertainment/Services,Large,0938770632
9006,Company_9006,JSC,Retail,Medium,0985838249
9008,Company_9008,LLC,Construction,Medium,0980155234
9017,Company_9017,JSC,Logistics,Small,0953715362
9026,Company_9026,JSC,Construction,Micro,0926677662
9042,Company_9042,LLC,Construction,Micro,0966057349
9071,Company_9071,LLC,Technology,Medium,0987828893
9074,Company_9074,SME,Education,Small,0956165111
9075,Company_9075,SME,Technology,Large,0986976743
9077,Company_9077,JSC,Agriculture,Large,0913300313
9080,Company_9080,LLC,Healthcare,Small,0942630386
9089,Company_9089,JSC,Education,Micro,0933322114
9094,Company_9094,JSC,Retail,Small,0961637711
9096,Company_9096,LLC,Healthcare,Medium,0967831172
9098,Company_9098,JSC,F&B,Small,0975140045
9104,Company_9104,SME,Healthcare,Large,0973472975
9109,Company_9109,SME,Technology,Small,0938789611
9114,Company_9114,JSC,Logistics,Micro,0995514539
9135,Company_9135,LLC,Technology,Medium,0916673407
9139,Company_9139,JSC,Entertainment/Services,Medium,0934637208
9154,Company_9154,SME,Agriculture,Large,0997955962
9159,Company_9159,JSC,Education,Small,0915478181
9161,Company_9161,JSC,Entertainment/Services,Medium,0997964130
9168,Company_9168,JSC,Healthcare,Medium,0928529019
9170,Company_9170,LLC,Technology,Large,0972082934
9179,Company_9179,LLC,Construction,Small,0965549649
9180,Company_9180,LLC,Technology,Micro,0962150623
9208,Company_9208,JSC,Agriculture,Medium,0964214329
9222,Company_9222,JSC,Logistics,Small,0965243036
9223,Company_9223,LLC,Manufacturing,Medium,0987487257
9224,Company_9224,JSC,Education,Small,0970264629
9229,Company_9229,JSC,Retail,Large,0928285925
9244,Company_9244,LLC,F&B,Micro,0971148045
9249,Company_9249,SME,F&B,Medium,0996321685
9250,Company_9250,SME,Agriculture,Small,0954710045
9252,Company_9252,SME,Healthcare,Micro,0915235416
9254,Company_9254,SME,Technology,Large,0975487437
9267,Company_9267,JSC,Retail,Large,0972147395
9270,Company_9270,LLC,Agriculture,Large,0983644019
9272,Company_9272,JSC,Healthcare,Micro,0949151525
9277,Company_9277,SME,Education,Small,0919628978
9279,Company_9279,JSC,Logistics,Large,0998952266
9280,Company_9280,SME,Retail,Medium,0959111396
9286,Company_9286,SME,Agriculture,Micro,0932175746
9293,Company_9293,SME,Retail,Small,0952347919
9310,Company_9310,LLC,F&B,Micro,0913327189
9312,Company_9312,JSC,F&B,Small,0927671556
9325,Company_9325,SME,Manufacturing,Small,0969740225
9338,Company_9338,LLC,Entertainment/Services,Small,0951875717
9347,Company_9347,JSC,Agriculture,Micro,0919784019
9349,Company_9349,LLC,Entertainment/Services,Small,0924222344
9350,Company_9350,LLC,Manufacturing,Small,0911289998
9354,Company_9354,LLC,Retail,Small,0943340880
9361,Company_9361,JSC,Entertainment/Services,Large,0985067693
9365,Company_9365,SME,F&B,Micro,0984718389
9372,Company_9372,JSC,Education,Medium,0949685666
9373,Company_9373,SME,Education,Small,0999513377
9377,Company_9377,SME,Education,Micro,0918008400
9378,Company_9378,SME,Education,Medium,0946559902
9389,Company_9389,LLC,Healthcare,Micro,0949647049
9390,Company_9390,JSC,Agriculture,Large,0934233087
9402,Company_9402,LLC,Education,Small,0990718406
9406,Company_9406,LLC,Logistics,Micro,0941888876
9413,Company_9413,LLC,Education,Large,0933564984
9415,Company_9415,SME,Entertainment/Services,Large,0964196252
9440,Company_9440,LLC,Logistics,Micro,0937221520
9441,Company_9441,SME,Technology,Micro,0933117691
9443,Company_9443,LLC,Construction,Medium,0933364711
9447,Company_9447,JSC,Agriculture,Small,0981194311
9448,Company_9448,JSC,Agriculture,Small,0923630516
9458,Company_9458,SME,F&B,Medium,0968791240
9466,Company_9466,LLC,Retail,Medium,0932537325
9475,Company_9475,LLC,Retail,Large,0937273848
9483,Company_9483,SME,Agriculture,Medium,0911635000
9507,Company_9507,LLC,Technology,Large,0970382861
9514,Company_9514,LLC,Retail,Medium,0977622858
9515,Company_9515,LLC,Logistics,Micro,0911257627
9517,Company_9517,SME,Entertainment/Services,Medium,0927377377
9527,Company_9527,SME,Entertainment/Services,Small,0931248965
9535,Company_9535,JSC,Logistics,Large,0987319047
9536,Company_9536,SME,Agriculture,Micro,0951470532
9550,Company_9550,SME,Technology,Micro,0984438269
9571,Company_9571,JSC,F&B,Medium,0990584801
9580,Company_9580,JSC,Technology,Large,0968205847
9592,Company_9592,JSC,Entertainment/Services,Micro,0937553091
9605,Company_9605,JSC,Manufacturing,Medium,0986565467
9609,Company_9609,JSC,Construction,Micro,0989987132
9615,Company_9615,SME,Entertainment/Services,Micro,0955816721
9623,Company_9623,SME,Agriculture,Small,0945806407
9633,Company_9633,JSC,F&B,Small,0915852828
9644,Company_9644,SME,Technology,Small,0912549034
9656,Company_9656,LLC,Healthcare,Large,0984437061
9660,Company_9660,JSC,Healthcare,Medium,0935903965
9662,Company_9662,JSC,Technology,Small,0946358741
9668,Company_9668,JSC,Logistics,Medium,0940740346
9673,Company_9673,JSC,Agriculture,Small,0930650680
9675,Company_9675,JSC,Construction,Micro,0962314214
9679,Company_9679,LLC,Manufacturing,Large,0918172189
9682,Company_9682,LLC,Education,Micro,0936975502
9694,Company_9694,LLC,Retail,Small,0980344431
9700,Company_9700,SME,Manufacturing,Small,0978639140
9706,Company_9706,LLC,Healthcare,Micro,0962609770
9724,Company_9724,SME,Healthcare,Large,0969402352
9730,Company_9730,JSC,Construction,Medium,0914739023
9734,Company_9734,LLC,Retail,Micro,0951524164
9748,Company_9748,LLC,Entertainment/Services,Medium,0962234639
9753,Company_9753,LLC,Agriculture,Micro,0962851254
9767,Company_9767,SME,Logistics,Large,0997714643
9772,Company_9772,SME,Construction,Large,0960923863
9781,Company_9781,SME,Agriculture,Micro,0918553474
9786,Company_9786,JSC,Construction,Medium,0974128210
9804,Company_9804,LLC,Technology,Micro,0981682828
9815,Company_9815,SME,Technology,Micro,0942778356
9817,Company_9817,LLC,Entertainment/Services,Large,0981381244
9848,Company_9848,SME,F&B,Small,0926608951
9855,Company_9855,SME,Agriculture,Micro,0976884147
9858,Company_9858,LLC,Agriculture,Large,0981727177
9862,Company_9862,LLC,Manufacturing,Medium,0933014780
9864,Company_9864,LLC,F&B,Micro,0990064894
9865,Company_9865,SME,Construction,Large,0952259254
9887,Company_9887,SME,Technology,Small,0987766504
9890,Company_9890,SME,Manufacturing,Medium,0956893621
9891,Company_9891,JSC,F&B,Large,0960463737
9909,Company_9909,LLC,Technology,Micro,0933970569
9913,Company_9913,LLC,Logistics,Large,0995969952
9939,Company_9939,JSC,Technology,Micro,0996028776
9944,Company_9944,JSC,F&B,Large,0991814321
9945,Company_9945,LLC,Logistics,Medium,0998040521
9966,Company_9966,LLC,Healthcare,Large,0931859866
9967,Company_9967,JSC,F&B,Medium,0953720621
9970,Company_9970,SME,Agriculture,Large,0920887415
9973,Company_9973,LLC,Technology,Medium,0911908442
9974,Company_9974,JSC,Construction,Micro,0914845673
9977,Company_9977,SME,Healthcare,Large,0918822084
9980,Company_9980,JSC,Education,Medium,0951283974
9991,Company_9991,LLC,Education,Medium,0916873999
10005,Company_10005,LLC,Education,Small,0947304238
10019,Company_10019,JSC,Agriculture,Large,0983966478
10026,Company_10026,LLC,Technology,Micro,0979657896
10038,Company_10038,SME,Healthcare,Small,0952455761
10042,Company_10042,JSC,Logistics,Medium,0938609884
10067,Company_10067,SME,Entertainment/Services,Small,0999056121
10072,Company_10072,SME,Manufacturing,Micro,0920931333
10074,Company_10074,JSC,Healthcare,Small,0994351086
10082,Company_10082,JSC,F&B,Medium,0983575879
10083,Company_10083,JSC,Agriculture,Large,0947467117
10086,Company_10086,JSC,Construction,Small,0969338501
10089,Company_10089,JSC,Education,Large,0964987103
10114,Company_10114,SME,Technology,Large,0931628088
10118,Company_10118,SME,Education,Large,0957973954
10121,Company_10121,SME,Construction,Large,0924415739
10129,Company_10129,JSC,Agriculture,Large,0970882172
10165,Company_10165,LLC,F&B,Large,0969921710
10167,Company_10167,LLC,Construction,Large,0977975287
10168,Company_10168,JSC,Entertainment/Services,Medium,0980784910
10177,Company_10177,SME,F&B,Medium,0933448446
10178,Company_10178,LLC,Entertainment/Services,Micro,0957825534
10180,Company_10180,JSC,Construction,Large,0962607348
10195,Company_10195,SME,Technology,Micro,0954800564
10218,Company_10218,LLC,F&B,Small,0972582813
10222,Company_10222,SME,F&B,Medium,0916636124
10229,Company_10229,JSC,Healthcare,Micro,0947740193
10233,Company_10233,LLC,F&B,Medium,0985365248
10245,Company_10245,JSC,Entertainment/Services,Medium,0915557426
10249,Company_10249,JSC,Construction,Micro,0911798872
10256,Company_10256,SME,Logistics,Medium,0990889794
10265,Company_10265,SME,Logistics,Micro,0939905532
10273,Company_10273,SME,Manufacturing,Small,0980003329
10277,Company_10277,LLC,Entertainment/Services,Large,0986148933
10285,Company_10285,JSC,Manufacturing,Medium,0979520665
10310,Company_10310,SME,F&B,Large,0943159009
10322,Company_10322,JSC,Entertainment/Services,Small,0939167851
10325,Company_10325,JSC,Entertainment/Services,Small,0913611999
10326,Company_10326,SME,Entertainment/Services,Small,0936004884
10328,Company_10328,LLC,Technology,Large,0988212430
10331,Company_10331,LLC,Logistics,Micro,0947596624
10351,Company_10351,SME,Logistics,Medium,0998769794
10363,Company_10363,JSC,Education,Medium,0982933266
10364,Company_10364,JSC,Entertainment/Services,Small,0936076919
10366,Company_10366,SME,Retail,Small,0988847733
10368,Company_10368,LLC,Retail,Micro,0921531142
10372,Company_10372,SME,Healthcare,Large,0994185275
10378,Company_10378,JSC,Healthcare,Micro,0993663628
10380,Company_10380,JSC,Education,Micro,0969129735
10387,Company_10387,JSC,Entertainment/Services,Small,0945510365
10389,Company_10389,JSC,Construction,Micro,0997209380
10393,Company_10393,LLC,Retail,Medium,0962710015
10398,Company_10398,SME,Technology,Medium,0925572165
10407,Company_10407,LLC,Logistics,Small,0979619424
10420,Company_10420,LLC,Agriculture,Micro,0930219481
10428,Company_10428,JSC,F&B,Small,0935411240
10435,Company_10435,LLC,Healthcare,Medium,0966890162
10453,Company_10453,LLC,Agriculture,Micro,0975019328
10455,Company_10455,JSC,Manufacturing,Small,0937543432
10473,Company_10473,LLC,Logistics,Small,0987981521
10479,Company_10479,JSC,Education,Large,0953986096
10491,Company_10491,LLC,Agriculture,Medium,0998233135
10499,Company_10499,JSC,Manufacturing,Micro,0960664924
10507,Company_10507,SME,F&B,Medium,0944796886
10525,Company_10525,SME,Manufacturing,Large,0979201113
10541,Company_10541,LLC,Healthcare,Micro,0952914559
10564,Company_10564,LLC,Logistics,Small,0972563799
10567,Company_10567,JSC,Entertainment/Services,Medium,0992915510
10572,Company_10572,SME,Healthcare,Small,0927517588
10576,Company_10576,JSC,Construction,Small,0962198565
10577,Company_10577,JSC,Entertainment/Services,Micro,0919312901
10589,Company_10589,LLC,Education,Micro,0937241529
10600,Company_10600,JSC,Logistics,Small,0932310925
