customer_id,customer_type,customer_since_date,status
9942,INDIVIDUAL,2024-10-04,ACTIVE
9943,INDIVIDUAL,2023-07-13,ACTIVE
9944,CORPORATE,2025-01-09,ACTIVE
9945,CORPORATE,2022-06-10,ACTIVE
9946,INDIVIDUAL,2024-06-21,ACTIVE
9947,INDIVIDUAL,2024-11-10,ACTIVE
9948,INDIVIDUAL,2025-08-07,ACTIVE
9949,INDIVIDUAL,2024-12-27,ACTIVE
9950,INDIVIDUAL,2024-04-23,ACTIVE
9951,INDIVIDUAL,2024-04-18,ACTIVE
9952,INDIVIDUAL,2022-11-17,ACTIVE
9953,INDIVIDUAL,2024-03-11,ACTIVE
9954,INDIVIDUAL,2023-07-02,ACTIVE
9955,INDIVIDUAL,2022-09-15,ACTIVE
9956,INDIVIDUAL,2022-01-17,ACTIVE
9957,INDIVIDUAL,2025-10-11,ACTIVE
9958,INDIVIDUAL,2025-07-17,ACTIVE
9959,INDIVIDUAL,2024-12-27,ACTIVE
9960,INDIVIDUAL,2022-04-18,ACTIVE
9961,INDIVIDUAL,2024-05-24,ACTIVE
9962,INDIVIDUAL,2025-04-28,ACTIVE
9963,INDIVIDUAL,2025-07-01,ACTIVE
9964,INDIVIDUAL,2022-10-31,ACTIVE
9965,INDIVIDUAL,2023-07-22,ACTIVE
9966,CORPORATE,2024-09-22,ACTIVE
9967,CORPORATE,2023-01-03,ACTIVE
9968,INDIVIDUAL,2024-06-25,ACTIVE
9969,INDIVIDUAL,2023-07-03,ACTIVE
9970,CORPORATE,2022-01-04,ACTIVE
9971,INDIVIDUAL,2022-10-17,ACTIVE
9972,INDIVIDUAL,2024-05-10,ACTIVE
9973,CORPORATE,2025-01-08,ACTIVE
9974,CORPORATE,2023-08-11,ACTIVE
9975,INDIVIDUAL,2022-12-16,ACTIVE
9976,INDIVIDUAL,2025-01-24,ACTIVE
9977,CORPORATE,2025-09-06,ACTIVE
9978,INDIVIDUAL,2023-01-23,ACTIVE
9979,INDIVIDUAL,2025-10-17,ACTIVE
9980,CORPORATE,2024-07-05,ACTIVE
9981,INDIVIDUAL,2022-10-18,ACTIVE
9982,INDIVIDUAL,2024-10-12,ACTIVE
9983,INDIVIDUAL,2024-03-09,ACTIVE
9984,INDIVIDUAL,2022-12-26,ACTIVE
9985,INDIVIDUAL,2025-05-10,ACTIVE
9986,INDIVIDUAL,2025-01-04,ACTIVE
9987,INDIVIDUAL,2022-12-11,ACTIVE
9988,INDIVIDUAL,2024-07-02,ACTIVE
9989,INDIVIDUAL,2025-11-10,ACTIVE
9990,INDIVIDUAL,2025-07-17,ACTIVE
9991,CORPORATE,2024-04-01,ACTIVE
9992,INDIVIDUAL,2022-11-10,ACTIVE
9993,INDIVIDUAL,2024-06-27,ACTIVE
9994,INDIVIDUAL,2022-04-25,ACTIVE
9995,INDIVIDUAL,2022-09-22,ACTIVE
9996,INDIVIDUAL,2022-04-12,ACTIVE
9997,INDIVIDUAL,2025-11-10,ACTIVE
9998,INDIVIDUAL,2023-09-09,ACTIVE
9999,INDIVIDUAL,2025-01-03,ACTIVE
10000,INDIVIDUAL,2023-03-07,ACTIVE
10001,INDIVIDUAL,2023-09-01,ACTIVE
10002,INDIVIDUAL,2024-04-17,ACTIVE
10003,INDIVIDUAL,2025-01-07,ACTIVE
10004,INDIVIDUAL,2022-12-22,ACTIVE
10005,CORPORATE,2023-02-20,ACTIVE
10006,INDIVIDUAL,2023-12-09,ACTIVE
10007,INDIVIDUAL,2022-10-27,ACTIVE
10008,INDIVIDUAL,2024-12-27,ACTIVE
10009,INDIVIDUAL,2024-04-09,ACTIVE
10010,INDIVIDUAL,2023-09-26,ACTIVE
10011,INDIVIDUAL,2024-02-15,ACTIVE
10012,INDIVIDUAL,2023-04-20,ACTIVE
10013,INDIVIDUAL,2022-05-19,ACTIVE
10014,INDIVIDUAL,2025-10-15,ACTIVE
10015,INDIVIDUAL,2023-06-02,ACTIVE
10016,INDIVIDUAL,2024-10-25,ACTIVE
10017,INDIVIDUAL,2024-08-12,ACTIVE
10018,INDIVIDUAL,2022-02-20,ACTIVE
10019,CORPORATE,2022-03-13,ACTIVE
10020,INDIVIDUAL,2025-11-16,ACTIVE
10021,INDIVIDUAL,2025-10-21,ACTIVE
10022,INDIVIDUAL,2024-03-01,ACTIVE
10023,INDIVIDUAL,2025-09-10,ACTIVE
10024,INDIVIDUAL,2024-10-11,ACTIVE
10025,INDIVIDUAL,2024-07-20,ACTIVE
10026,CORPORATE,2024-03-26,ACTIVE
10027,INDIVIDUAL,2023-10-09,ACTIVE
10028,INDIVIDUAL,2023-06-04,ACTIVE
10029,INDIVIDUAL,2023-09-16,ACTIVE
10030,INDIVIDUAL,2023-10-03,ACTIVE
10031,INDIVIDUAL,2022-02-22,ACTIVE
10032,INDIVIDUAL,2023-09-15,ACTIVE
10033,INDIVIDUAL,2023-01-15,ACTIVE
10034,INDIVIDUAL,2024-02-11,ACTIVE
10035,INDIVIDUAL,2022-08-30,ACTIVE
10036,INDIVIDUAL,2023-06-03,ACTIVE
10037,INDIVIDUAL,2022-04-01,ACTIVE
10038,CORPORATE,2025-12-30,ACTIVE
10039,INDIVIDUAL,2025-12-07,ACTIVE
10040,INDIVIDUAL,2025-03-07,ACTIVE
10041,INDIVIDUAL,2024-10-18,ACTIVE
10042,CORPORATE,2024-07-21,ACTIVE
10043,INDIVIDUAL,2022-08-18,ACTIVE
10044,INDIVIDUAL,2023-07-06,ACTIVE
10045,INDIVIDUAL,2024-02-24,ACTIVE
10046,INDIVIDUAL,2022-04-13,ACTIVE
10047,INDIVIDUAL,2025-10-25,ACTIVE
10048,INDIVIDUAL,2025-08-29,ACTIVE
10049,INDIVIDUAL,2024-03-19,ACTIVE
10050,INDIVIDUAL,2025-03-25,ACTIVE
10051,INDIVIDUAL,2025-10-20,ACTIVE
10052,INDIVIDUAL,2023-05-31,ACTIVE
10053,INDIVIDUAL,2025-05-13,ACTIVE
10054,INDIVIDUAL,2022-10-19,ACTIVE
10055,INDIVIDUAL,2024-03-16,ACTIVE
10056,INDIVIDUAL,2025-12-10,ACTIVE
10057,INDIVIDUAL,2024-09-05,ACTIVE
10058,INDIVIDUAL,2024-03-02,ACTIVE
10059,INDIVIDUAL,2025-08-28,ACTIVE
10060,INDIVIDUAL,2025-02-24,ACTIVE
10061,INDIVIDUAL,2025-05-29,ACTIVE
10062,INDIVIDUAL,2023-08-09,ACTIVE
10063,INDIVIDUAL,2025-03-20,ACTIVE
10064,INDIVIDUAL,2022-10-31,ACTIVE
10065,INDIVIDUAL,2025-04-16,ACTIVE
10066,INDIVIDUAL,2023-03-31,ACTIVE
10067,CORPORATE,2023-11-15,ACTIVE
10068,INDIVIDUAL,2022-01-29,ACTIVE
10069,INDIVIDUAL,2024-11-10,ACTIVE
10070,INDIVIDUAL,2025-01-29,ACTIVE
10071,INDIVIDUAL,2022-07-29,ACTIVE
10072,CORPORATE,2024-03-25,ACTIVE
10073,INDIVIDUAL,2023-08-16,ACTIVE
10074,CORPORATE,2025-11-20,ACTIVE
10075,INDIVIDUAL,2024-06-06,ACTIVE
10076,INDIVIDUAL,2022-07-09,ACTIVE
10077,INDIVIDUAL,2025-12-18,ACTIVE
10078,INDIVIDUAL,2025-12-19,ACTIVE
10079,INDIVIDUAL,2025-09-29,ACTIVE
10080,INDIVIDUAL,2025-02-26,ACTIVE
10081,INDIVIDUAL,2025-05-30,ACTIVE
10082,CORPORATE,2025-06-29,ACTIVE
10083,CORPORATE,2023-08-17,ACTIVE
10084,INDIVIDUAL,2025-05-22,ACTIVE
10085,INDIVIDUAL,2025-09-07,ACTIVE
10086,CORPORATE,2025-04-19,ACTIVE
10087,INDIVIDUAL,2025-08-27,ACTIVE
10088,INDIVIDUAL,2022-07-30,ACTIVE
10089,CORPORATE,2022-06-20,ACTIVE
10090,INDIVIDUAL,2025-10-13,ACTIVE
10091,INDIVIDUAL,2022-12-22,ACTIVE
10092,INDIVIDUAL,2024-04-13,ACTIVE
10093,INDIVIDUAL,2023-11-21,ACTIVE
10094,INDIVIDUAL,2024-10-22,ACTIVE
10095,INDIVIDUAL,2024-09-05,ACTIVE
10096,INDIVIDUAL,2023-08-18,ACTIVE
10097,INDIVIDUAL,2023-12-31,ACTIVE
10098,INDIVIDUAL,2025-11-08,ACTIVE
10099,INDIVIDUAL,2024-04-08,ACTIVE
10100,INDIVIDUAL,2023-02-23,ACTIVE
10101,INDIVIDUAL,2022-10-13,ACTIVE
10102,INDIVIDUAL,2023-04-03,ACTIVE
10103,INDIVIDUAL,2025-03-28,ACTIVE
10104,INDIVIDUAL,2025-02-05,ACTIVE
10105,INDIVIDUAL,2023-10-11,ACTIVE
10106,INDIVIDUAL,2023-02-24,ACTIVE
10107,INDIVIDUAL,2023-02-26,ACTIVE
10108,INDIVIDUAL,2023-01-16,ACTIVE
10109,INDIVIDUAL,2022-06-16,ACTIVE
10110,INDIVIDUAL,2022-08-29,ACTIVE
10111,INDIVIDUAL,2022-09-10,ACTIVE
10112,INDIVIDUAL,2025-01-29,ACTIVE
10113,INDIVIDUAL,2024-10-03,ACTIVE
10114,CORPORATE,2022-12-12,ACTIVE
10115,INDIVIDUAL,2024-04-11,ACTIVE
10116,INDIVIDUAL,2023-04-28,ACTIVE
10117,INDIVIDUAL,2025-07-15,ACTIVE
10118,CORPORATE,2025-01-27,ACTIVE
10119,INDIVIDUAL,2022-04-14,ACTIVE
10120,INDIVIDUAL,2025-09-28,ACTIVE
10121,CORPORATE,2024-08-15,ACTIVE
10122,INDIVIDUAL,2023-06-03,ACTIVE
10123,INDIVIDUAL,2024-11-24,ACTIVE
10124,INDIVIDUAL,2025-06-07,ACTIVE
10125,INDIVIDUAL,2025-06-20,ACTIVE
10126,INDIVIDUAL,2023-08-20,ACTIVE
10127,INDIVIDUAL,2024-02-11,ACTIVE
10128,INDIVIDUAL,2023-10-24,ACTIVE
10129,CORPORATE,2024-07-01,ACTIVE
10130,INDIVIDUAL,2024-01-18,ACTIVE
10131,INDIVIDUAL,2025-03-18,ACTIVE
10132,INDIVIDUAL,2024-11-18,ACTIVE
10133,INDIVIDUAL,2022-07-12,ACTIVE
10134,INDIVIDUAL,2023-06-07,ACTIVE
10135,INDIVIDUAL,2025-05-23,ACTIVE
10136,INDIVIDUAL,2024-08-07,ACTIVE
10137,INDIVIDUAL,2022-01-12,ACTIVE
10138,INDIVIDUAL,2025-09-13,ACTIVE
10139,INDIVIDUAL,2024-03-03,ACTIVE
10140,INDIVIDUAL,2022-05-22,ACTIVE
10141,INDIVIDUAL,2023-01-26,ACTIVE
10142,INDIVIDUAL,2024-05-01,ACTIVE
10143,INDIVIDUAL,2024-12-24,ACTIVE
10144,INDIVIDUAL,2024-08-05,ACTIVE
10145,INDIVIDUAL,2025-03-13,ACTIVE
10146,INDIVIDUAL,2022-05-03,ACTIVE
10147,INDIVIDUAL,2023-07-06,ACTIVE
10148,INDIVIDUAL,2023-09-25,ACTIVE
10149,INDIVIDUAL,2024-12-15,ACTIVE
10150,INDIVIDUAL,2022-09-19,ACTIVE
10151,INDIVIDUAL,2022-08-18,ACTIVE
10152,INDIVIDUAL,2022-10-19,ACTIVE
10153,INDIVIDUAL,2023-09-14,ACTIVE
10154,INDIVIDUAL,2023-05-26,ACTIVE
10155,INDIVIDUAL,2025-02-18,ACTIVE
10156,INDIVIDUAL,2022-09-03,ACTIVE
10157,INDIVIDUAL,2024-09-28,ACTIVE
10158,INDIVIDUAL,2025-01-21,ACTIVE
10159,INDIVIDUAL,2025-07-20,ACTIVE
10160,INDIVIDUAL,2025-04-19,ACTIVE
10161,INDIVIDUAL,2024-04-07,ACTIVE
10162,INDIVIDUAL,2024-12-15,ACTIVE
10163,INDIVIDUAL,2024-03-26,ACTIVE
10164,INDIVIDUAL,2023-10-26,ACTIVE
10165,CORPORATE,2023-09-15,ACTIVE
10166,INDIVIDUAL,2023-10-21,ACTIVE
10167,CORPORATE,2025-02-07,ACTIVE
10168,CORPORATE,2025-09-09,ACTIVE
10169,INDIVIDUAL,2022-02-15,ACTIVE
10170,INDIVIDUAL,2025-10-31,ACTIVE
10171,INDIVIDUAL,2023-11-07,ACTIVE
10172,INDIVIDUAL,2024-01-07,ACTIVE
10173,INDIVIDUAL,2025-08-15,ACTIVE
10174,INDIVIDUAL,2023-05-13,ACTIVE
10175,INDIVIDUAL,2022-01-02,ACTIVE
10176,INDIVIDUAL,2024-05-05,ACTIVE
10177,CORPORATE,2025-02-28,ACTIVE
10178,CORPORATE,2024-07-30,ACTIVE
10179,INDIVIDUAL,2023-07-11,ACTIVE
10180,CORPORATE,2024-07-16,ACTIVE
10181,INDIVIDUAL,2023-04-08,ACTIVE
10182,INDIVIDUAL,2024-03-13,ACTIVE
10183,INDIVIDUAL,2024-10-15,ACTIVE
10184,INDIVIDUAL,2024-05-01,ACTIVE
10185,INDIVIDUAL,2025-01-04,ACTIVE
10186,INDIVIDUAL,2025-08-25,ACTIVE
10187,INDIVIDUAL,2022-09-25,ACTIVE
10188,INDIVIDUAL,2023-02-20,ACTIVE
10189,INDIVIDUAL,2023-06-07,ACTIVE
10190,INDIVIDUAL,2022-09-06,ACTIVE
10191,INDIVIDUAL,2024-03-01,ACTIVE
10192,INDIVIDUAL,2024-03-28,ACTIVE
10193,INDIVIDUAL,2025-11-02,ACTIVE
10194,INDIVIDUAL,2023-03-27,ACTIVE
10195,CORPORATE,2025-03-19,ACTIVE
10196,INDIVIDUAL,2025-03-12,ACTIVE
10197,INDIVIDUAL,2025-05-28,ACTIVE
10198,INDIVIDUAL,2023-01-06,ACTIVE
10199,INDIVIDUAL,2022-02-02,ACTIVE
10200,INDIVIDUAL,2025-09-04,ACTIVE
10201,INDIVIDUAL,2023-11-23,ACTIVE
10202,INDIVIDUAL,2024-08-14,ACTIVE
10203,INDIVIDUAL,2025-01-28,ACTIVE
10204,INDIVIDUAL,2025-05-13,ACTIVE
10205,INDIVIDUAL,2025-02-01,ACTIVE
10206,INDIVIDUAL,2023-10-31,ACTIVE
10207,INDIVIDUAL,2025-07-06,ACTIVE
10208,INDIVIDUAL,2023-01-20,ACTIVE
10209,INDIVIDUAL,2024-04-05,ACTIVE
10210,INDIVIDUAL,2022-04-07,ACTIVE
10211,INDIVIDUAL,2024-06-08,ACTIVE
10212,INDIVIDUAL,2023-01-01,ACTIVE
10213,INDIVIDUAL,2022-03-13,ACTIVE
10214,INDIVIDUAL,2022-12-08,ACTIVE
10215,INDIVIDUAL,2023-01-09,ACTIVE
10216,INDIVIDUAL,2022-05-27,ACTIVE
10217,INDIVIDUAL,2025-01-18,ACTIVE
10218,CORPORATE,2025-05-23,ACTIVE
10219,INDIVIDUAL,2023-07-07,ACTIVE
10220,INDIVIDUAL,2023-02-22,ACTIVE
10221,INDIVIDUAL,2023-11-22,ACTIVE
10222,CORPORATE,2024-04-02,ACTIVE
10223,INDIVIDUAL,2022-08-28,ACTIVE
10224,INDIVIDUAL,2024-03-24,ACTIVE
10225,INDIVIDUAL,2022-09-28,ACTIVE
10226,INDIVIDUAL,2024-02-22,ACTIVE
10227,INDIVIDUAL,2025-12-25,ACTIVE
10228,INDIVIDUAL,2025-06-04,ACTIVE
10229,CORPORATE,2022-11-20,ACTIVE
10230,INDIVIDUAL,2024-04-18,ACTIVE
10231,INDIVIDUAL,2024-06-12,ACTIVE
10232,INDIVIDUAL,2023-02-17,ACTIVE
10233,CORPORATE,2025-06-16,ACTIVE
10234,INDIVIDUAL,2022-10-05,ACTIVE
10235,INDIVIDUAL,2023-07-10,ACTIVE
10236,INDIVIDUAL,2024-02-21,ACTIVE
10237,INDIVIDUAL,2022-12-07,ACTIVE
10238,INDIVIDUAL,2022-12-19,ACTIVE
10239,INDIVIDUAL,2022-02-09,ACTIVE
10240,INDIVIDUAL,2022-11-23,ACTIVE
10241,INDIVIDUAL,2025-11-18,ACTIVE
10242,INDIVIDUAL,2022-03-10,ACTIVE
10243,INDIVIDUAL,2025-09-15,ACTIVE
10244,INDIVIDUAL,2023-08-13,ACTIVE
10245,CORPORATE,2024-06-15,ACTIVE
10246,INDIVIDUAL,2025-05-21,ACTIVE
10247,INDIVIDUAL,2023-11-22,ACTIVE
10248,INDIVIDUAL,2025-05-28,ACTIVE
10249,CORPORATE,2023-05-21,ACTIVE
10250,INDIVIDUAL,2025-12-27,ACTIVE
10251,INDIVIDUAL,2023-06-05,ACTIVE
10252,INDIVIDUAL,2024-12-21,ACTIVE
10253,INDIVIDUAL,2024-07-22,ACTIVE
10254,INDIVIDUAL,2024-06-29,ACTIVE
10255,INDIVIDUAL,2024-02-22,ACTIVE
10256,CORPORATE,2024-10-24,ACTIVE
10257,INDIVIDUAL,2023-08-19,ACTIVE
10258,INDIVIDUAL,2023-05-29,ACTIVE
10259,INDIVIDUAL,2022-06-18,ACTIVE
10260,INDIVIDUAL,2023-04-19,ACTIVE
10261,INDIVIDUAL,2025-03-27,ACTIVE
10262,INDIVIDUAL,2024-10-31,ACTIVE
10263,INDIVIDUAL,2024-03-27,ACTIVE
10264,INDIVIDUAL,2024-04-16,ACTIVE
10265,CORPORATE,2023-06-24,ACTIVE
10266,INDIVIDUAL,2024-06-20,ACTIVE
10267,INDIVIDUAL,2025-04-23,ACTIVE
10268,INDIVIDUAL,2024-07-15,ACTIVE
10269,INDIVIDUAL,2023-05-12,ACTIVE
10270,INDIVIDUAL,2022-10-28,ACTIVE
10271,INDIVIDUAL,2023-12-12,ACTIVE
10272,INDIVIDUAL,2022-05-07,ACTIVE
10273,CORPORATE,2022-07-29,ACTIVE
10274,INDIVIDUAL,2022-03-30,ACTIVE
10275,INDIVIDUAL,2022-03-26,ACTIVE
10276,INDIVIDUAL,2025-01-16,ACTIVE
10277,CORPORATE,2025-04-17,ACTIVE
10278,INDIVIDUAL,2024-10-17,ACTIVE
10279,INDIVIDUAL,2024-12-23,ACTIVE
10280,INDIVIDUAL,2022-02-10,ACTIVE
10281,INDIVIDUAL,2022-08-09,ACTIVE
10282,INDIVIDUAL,2022-03-12,ACTIVE
10283,INDIVIDUAL,2022-07-04,ACTIVE
10284,INDIVIDUAL,2023-08-06,ACTIVE
10285,CORPORATE,2025-01-19,ACTIVE
10286,INDIVIDUAL,2025-03-17,ACTIVE
10287,INDIVIDUAL,2024-03-20,ACTIVE
10288,INDIVIDUAL,2023-06-01,ACTIVE
10289,INDIVIDUAL,2023-08-23,ACTIVE
10290,INDIVIDUAL,2025-09-11,ACTIVE
10291,INDIVIDUAL,2025-07-31,ACTIVE
10292,INDIVIDUAL,2022-10-19,ACTIVE
10293,INDIVIDUAL,2025-03-22,ACTIVE
10294,INDIVIDUAL,2023-01-05,ACTIVE
10295,INDIVIDUAL,2025-10-22,ACTIVE
10296,INDIVIDUAL,2022-04-22,ACTIVE
10297,INDIVIDUAL,2023-10-28,ACTIVE
10298,INDIVIDUAL,2025-12-01,ACTIVE
10299,INDIVIDUAL,2022-02-20,ACTIVE
10300,INDIVIDUAL,2023-10-21,ACTIVE
10301,INDIVIDUAL,2022-01-08,ACTIVE
10302,INDIVIDUAL,2025-06-01,ACTIVE
10303,INDIVIDUAL,2025-07-20,ACTIVE
10304,INDIVIDUAL,2024-09-10,ACTIVE
10305,INDIVIDUAL,2023-03-09,ACTIVE
10306,INDIVIDUAL,2025-06-02,ACTIVE
10307,INDIVIDUAL,2025-07-08,ACTIVE
10308,INDIVIDUAL,2025-12-29,ACTIVE
10309,INDIVIDUAL,2025-05-23,ACTIVE
10310,CORPORATE,2025-08-06,ACTIVE
10311,INDIVIDUAL,2025-05-05,ACTIVE
10312,INDIVIDUAL,2022-01-14,ACTIVE
10313,INDIVIDUAL,2023-06-18,ACTIVE
10314,INDIVIDUAL,2022-04-30,ACTIVE
10315,INDIVIDUAL,2024-11-04,ACTIVE
10316,INDIVIDUAL,2023-10-04,ACTIVE
10317,INDIVIDUAL,2025-11-29,ACTIVE
10318,INDIVIDUAL,2024-11-14,ACTIVE
10319,INDIVIDUAL,2025-08-01,ACTIVE
10320,INDIVIDUAL,2025-05-18,ACTIVE
10321,INDIVIDUAL,2023-01-01,ACTIVE
10322,CORPORATE,2024-08-11,ACTIVE
10323,INDIVIDUAL,2024-02-19,ACTIVE
10324,INDIVIDUAL,2024-11-18,ACTIVE
10325,CORPORATE,2023-09-23,ACTIVE
10326,CORPORATE,2023-04-19,ACTIVE
10327,INDIVIDUAL,2024-01-28,ACTIVE
10328,CORPORATE,2023-11-08,ACTIVE
10329,INDIVIDUAL,2023-03-22,ACTIVE
10330,INDIVIDUAL,2025-03-04,ACTIVE
10331,CORPORATE,2023-03-24,ACTIVE
10332,INDIVIDUAL,2024-03-17,ACTIVE
10333,INDIVIDUAL,2025-10-05,ACTIVE
10334,INDIVIDUAL,2023-01-11,ACTIVE
10335,INDIVIDUAL,2024-03-31,ACTIVE
10336,INDIVIDUAL,2025-04-18,ACTIVE
10337,INDIVIDUAL,2024-05-08,ACTIVE
10338,INDIVIDUAL,2023-04-11,ACTIVE
10339,INDIVIDUAL,2022-07-22,ACTIVE
10340,INDIVIDUAL,2025-01-11,ACTIVE
10341,INDIVIDUAL,2025-02-23,ACTIVE
10342,INDIVIDUAL,2025-10-19,ACTIVE
10343,INDIVIDUAL,2025-10-01,ACTIVE
10344,INDIVIDUAL,2024-09-08,ACTIVE
10345,INDIVIDUAL,2023-11-30,ACTIVE
10346,INDIVIDUAL,2022-02-21,ACTIVE
10347,INDIVIDUAL,2024-05-20,ACTIVE
10348,INDIVIDUAL,2023-12-21,ACTIVE
10349,INDIVIDUAL,2025-10-20,ACTIVE
10350,INDIVIDUAL,2024-10-20,ACTIVE
10351,CORPORATE,2023-12-11,ACTIVE
10352,INDIVIDUAL,2023-07-28,ACTIVE
10353,INDIVIDUAL,2022-06-04,ACTIVE
10354,INDIVIDUAL,2023-08-19,ACTIVE
10355,INDIVIDUAL,2025-01-07,ACTIVE
10356,INDIVIDUAL,2024-03-28,ACTIVE
10357,INDIVIDUAL,2024-01-22,ACTIVE
10358,INDIVIDUAL,2023-12-08,ACTIVE
10359,INDIVIDUAL,2024-09-10,ACTIVE
10360,INDIVIDUAL,2022-01-23,ACTIVE
10361,INDIVIDUAL,2022-11-30,ACTIVE
10362,INDIVIDUAL,2023-11-22,ACTIVE
10363,CORPORATE,2024-01-14,ACTIVE
10364,CORPORATE,2022-07-09,ACTIVE
10365,INDIVIDUAL,2022-05-20,ACTIVE
10366,CORPORATE,2022-08-25,ACTIVE
10367,INDIVIDUAL,2023-12-13,ACTIVE
10368,CORPORATE,2024-12-20,ACTIVE
10369,INDIVIDUAL,2024-03-12,ACTIVE
10370,INDIVIDUAL,2025-11-21,ACTIVE
10371,INDIVIDUAL,2022-04-16,ACTIVE
10372,CORPORATE,2022-11-03,ACTIVE
10373,INDIVIDUAL,2022-08-08,ACTIVE
10374,INDIVIDUAL,2024-04-26,ACTIVE
10375,INDIVIDUAL,2022-07-21,ACTIVE
10376,INDIVIDUAL,2025-12-15,ACTIVE
10377,INDIVIDUAL,2022-08-13,ACTIVE
10378,CORPORATE,2023-02-13,ACTIVE
10379,INDIVIDUAL,2022-09-09,ACTIVE
10380,CORPORATE,2024-02-09,ACTIVE
10381,INDIVIDUAL,2022-12-06,ACTIVE
10382,INDIVIDUAL,2022-03-19,ACTIVE
10383,INDIVIDUAL,2025-01-25,ACTIVE
10384,INDIVIDUAL,2024-02-08,ACTIVE
10385,INDIVIDUAL,2025-05-21,ACTIVE
10386,INDIVIDUAL,2022-09-01,ACTIVE
10387,CORPORATE,2022-04-02,ACTIVE
10388,INDIVIDUAL,2023-01-05,ACTIVE
10389,CORPORATE,2022-04-18,ACTIVE
10390,INDIVIDUAL,2023-05-07,ACTIVE
10391,INDIVIDUAL,2025-01-17,ACTIVE
10392,INDIVIDUAL,2024-11-12,ACTIVE
10393,CORPORATE,2025-06-13,ACTIVE
10394,INDIVIDUAL,2024-12-18,ACTIVE
10395,INDIVIDUAL,2022-04-29,ACTIVE
10396,INDIVIDUAL,2023-03-21,ACTIVE
10397,INDIVIDUAL,2022-01-03,ACTIVE
10398,CORPORATE,2024-04-25,ACTIVE
10399,INDIVIDUAL,2024-03-20,ACTIVE
10400,INDIVIDUAL,2023-12-28,ACTIVE
10401,INDIVIDUAL,2023-01-20,ACTIVE
10402,INDIVIDUAL,2022-08-18,ACTIVE
10403,INDIVIDUAL,2023-07-25,ACTIVE
10404,INDIVIDUAL,2025-03-22,ACTIVE
10405,INDIVIDUAL,2025-10-02,ACTIVE
10406,INDIVIDUAL,2023-01-10,ACTIVE
10407,CORPORATE,2024-06-06,ACTIVE
10408,INDIVIDUAL,2022-06-11,ACTIVE
10409,INDIVIDUAL,2024-10-22,ACTIVE
10410,INDIVIDUAL,2025-01-01,ACTIVE
10411,INDIVIDUAL,2024-01-07,ACTIVE
10412,INDIVIDUAL,2022-12-15,ACTIVE
10413,INDIVIDUAL,2022-11-11,ACTIVE
10414,INDIVIDUAL,2025-12-16,ACTIVE
10415,INDIVIDUAL,2022-04-09,ACTIVE
10416,INDIVIDUAL,2022-04-05,ACTIVE
10417,INDIVIDUAL,2022-10-25,ACTIVE
10418,INDIVIDUAL,2025-04-14,ACTIVE
10419,INDIVIDUAL,2022-10-11,ACTIVE
10420,CORPORATE,2024-06-03,ACTIVE
10421,INDIVIDUAL,2024-02-20,ACTIVE
10422,INDIVIDUAL,2025-05-09,ACTIVE
10423,INDIVIDUAL,2022-06-27,ACTIVE
10424,INDIVIDUAL,2022-07-27,ACTIVE
10425,INDIVIDUAL,2023-01-20,ACTIVE
10426,INDIVIDUAL,2024-12-04,ACTIVE
10427,INDIVIDUAL,2023-12-16,ACTIVE
10428,CORPORATE,2023-12-28,ACTIVE
10429,INDIVIDUAL,2024-01-14,ACTIVE
10430,INDIVIDUAL,2023-10-09,ACTIVE
10431,INDIVIDUAL,2025-04-19,ACTIVE
10432,INDIVIDUAL,2024-12-13,ACTIVE
10433,INDIVIDUAL,2022-06-28,ACTIVE
10434,INDIVIDUAL,2023-11-10,ACTIVE
10435,CORPORATE,2023-08-06,ACTIVE
10436,INDIVIDUAL,2024-10-21,ACTIVE
10437,INDIVIDUAL,2025-03-16,ACTIVE
10438,INDIVIDUAL,2022-08-05,ACTIVE
10439,INDIVIDUAL,2024-03-01,ACTIVE
10440,INDIVIDUAL,2023-02-04,ACTIVE
10441,INDIVIDUAL,2025-06-24,ACTIVE
10442,INDIVIDUAL,2023-01-02,ACTIVE
10443,INDIVIDUAL,2024-09-19,ACTIVE
10444,INDIVIDUAL,2025-09-19,ACTIVE
10445,INDIVIDUAL,2025-04-06,ACTIVE
10446,INDIVIDUAL,2023-03-25,ACTIVE
10447,INDIVIDUAL,2024-01-10,ACTIVE
10448,INDIVIDUAL,2022-11-28,ACTIVE
10449,INDIVIDUAL,2022-11-30,ACTIVE
10450,INDIVIDUAL,2023-07-17,ACTIVE
10451,INDIVIDUAL,2023-08-02,ACTIVE
10452,INDIVIDUAL,2023-01-21,ACTIVE
10453,CORPORATE,2022-12-25,ACTIVE
10454,INDIVIDUAL,2025-06-27,ACTIVE
10455,CORPORATE,2022-10-18,ACTIVE
10456,INDIVIDUAL,2022-08-20,ACTIVE
10457,INDIVIDUAL,2025-05-31,ACTIVE
10458,INDIVIDUAL,2024-12-19,ACTIVE
10459,INDIVIDUAL,2025-06-08,ACTIVE
10460,INDIVIDUAL,2022-02-03,ACTIVE
10461,INDIVIDUAL,2024-11-07,ACTIVE
10462,INDIVIDUAL,2022-02-17,ACTIVE
10463,INDIVIDUAL,2025-02-02,ACTIVE
10464,INDIVIDUAL,2025-05-14,ACTIVE
10465,INDIVIDUAL,2024-10-13,ACTIVE
10466,INDIVIDUAL,2025-07-07,ACTIVE
