loan_id,customer_id,staff_id,branch_id,product_id,policy_id,collateral_id,start_date,interest_rate,tenor,amount,outstanding,status
18371,15693,144,63,2,1,7174,2024-07-09,3.99,6,554.2,190.32,ACTIVE
436,384,459,57,3,2,7175,2024-07-09,1.42,3,3083.82,1396.25,ACTIVE
13820,11817,580,64,1,1,2087,2024-07-09,3.03,18,1599.06,0.0,CLOSED
18275,15612,635,75,4,3,7176,2024-07-09,0.71,36,19256.06,14746.56,ACTIVE
14574,12451,571,56,1,4,7177,2024-07-09,1.5,15,905.34,0.0,CLOSED
10498,8986,473,86,2,2,7178,2024-07-09,3.24,12,341.23,264.37,ACTIVE
1075,925,264,36,3,1,6113,2024-07-09,1.49,9,2360.39,0.0,CLOSED
20497,17503,793,46,4,1,3985,2024-07-09,1.76,42,12497.39,0.0,CLOSED
18645,15927,813,63,4,1,7179,2024-07-09,2.08,21,11300.08,1910.66,ACTIVE
16013,13683,104,3,3,4,3,2024-07-10,1.93,3,3398.03,1374.27,ACTIVE
1844,1597,303,9,1,4,825,2024-07-10,1.33,15,2403.85,857.82,ACTIVE
2993,2575,587,40,3,4,5736,2024-07-10,1.06,9,2922.86,0.0,CLOSED
15444,13201,714,34,3,1,4695,2024-07-10,2.1,12,2394.68,0.0,CLOSED
1397,1200,156,43,3,1,7180,2024-07-10,1.36,3,3946.69,1214.43,ACTIVE
30,28,506,97,2,2,7181,2024-07-10,4.16,6,621.37,369.91,ACTIVE
1173,1007,200,85,6,1,709,2024-07-10,5.35,6,13368.16,1678.93,ACTIVE
14260,12188,31,24,4,3,7182,2024-07-10,0.62,24,18791.45,0.0,CLOSED
7051,6047,488,37,1,1,7183,2024-07-10,3.4,24,1837.39,0.0,CLOSED
2826,2433,41,86,2,2,7184,2024-07-10,2.95,9,402.6,251.56,ACTIVE
11409,9770,66,51,3,1,5416,2024-07-10,1.8,6,3291.97,0.0,CLOSED
21769,18584,393,89,3,1,7185,2024-07-10,1.57,6,1116.27,0.0,CLOSED
1239,1066,627,65,1,2,7186,2024-07-10,1.74,9,1461.97,322.78,DEFAULT
20876,17823,823,18,1,1,7187,2024-07-10,2.43,24,1161.42,0.0,CLOSED
20074,17143,855,51,3,1,5833,2024-07-10,1.26,12,1547.85,0.0,CLOSED
20772,17737,403,19,2,1,7188,2024-07-10,2.69,12,824.94,0.0,CLOSED
1596,1380,753,16,4,3,7189,2024-07-10,0.9,48,12035.57,0.0,CLOSED
8274,7085,342,55,1,4,7190,2024-07-10,1.8,24,2345.61,333.05,ACTIVE
9650,8268,136,22,1,1,7191,2024-07-10,3.0,18,2188.06,0.0,CLOSED
12464,10671,625,91,1,2,7192,2024-07-10,2.16,24,1381.23,0.0,CLOSED
17989,15370,356,30,1,1,6678,2024-07-10,2.55,24,959.7,0.0,CLOSED
16983,14513,237,1,2,8,7193,2024-07-10,2.58,6,493.25,0.0,CLOSED
4271,3667,472,65,3,2,7194,2024-07-11,0.81,6,2669.61,0.0,CLOSED
22868,19528,23,59,3,1,5130,2024-07-11,1.72,6,2670.18,804.23,ACTIVE
22860,19522,881,3,1,4,7195,2024-07-11,2.08,9,2174.62,0.0,CLOSED
13065,11187,732,33,6,1,4913,2024-07-11,5.51,36,10475.64,0.0,CLOSED
4307,3699,851,51,1,1,3627,2024-07-11,2.56,9,1500.07,0.0,CLOSED
483,422,903,68,1,1,2617,2024-07-11,3.1,21,1876.45,639.58,ACTIVE
4690,4015,984,48,1,1,2103,2024-07-11,2.77,3,1373.4,0.0,CLOSED
1944,1677,573,12,1,4,7196,2024-07-11,1.92,15,1478.41,0.0,CLOSED
2134,1838,555,44,2,2,3754,2024-07-11,2.51,12,318.66,128.82,ACTIVE
12379,10601,784,50,5,3,7197,2024-07-11,1.34,48,8296.24,5183.39,ACTIVE
5499,4716,545,81,5,1,392,2024-07-11,2.21,60,39199.31,35732.93,ACTIVE
1128,968,905,6,1,4,4307,2024-07-11,2.6,24,1214.28,0.0,CLOSED
4291,3684,957,84,3,2,6360,2024-07-11,1.21,12,1009.8,0.0,CLOSED
20560,17557,356,30,2,8,7198,2024-07-11,4.13,6,762.23,747.81,ACTIVE
4241,3638,43,49,4,1,7199,2024-07-11,1.91,39,7749.4,3917.63,ACTIVE
3390,2915,915,34,2,8,7200,2024-07-11,2.2,6,398.12,318.18,ACTIVE
13789,11793,812,34,6,1,7201,2024-07-11,3.31,30,13222.9,0.0,CLOSED
6514,5586,654,37,1,1,7202,2024-07-11,2.68,21,2029.71,0.0,CLOSED
20943,17880,86,29,1,2,3920,2024-07-11,1.33,6,1885.25,0.0,CLOSED
12068,10334,202,99,1,1,18,2024-07-11,3.31,21,2923.4,969.15,ACTIVE
9999,8576,821,85,5,5,7203,2024-07-11,2.46,24,60170.93,0.0,CLOSED
13429,11498,200,85,1,2,7204,2024-07-11,2.14,12,2016.17,1161.29,ACTIVE
1635,1416,554,13,2,1,3427,2024-07-11,4.3,3,463.68,0.0,CLOSED
3539,3039,41,86,4,1,946,2024-07-12,1.55,24,12645.68,0.0,CLOSED
13574,11618,587,40,2,8,7205,2024-07-12,3.16,9,900.81,0.0,CLOSED
11748,10060,506,97,1,2,6961,2024-07-12,1.31,12,1014.59,585.11,ACTIVE
17700,15125,74,39,3,1,7108,2024-07-12,1.44,12,1021.74,0.0,CLOSED
6931,5938,466,68,1,1,7206,2024-07-12,3.06,15,1987.82,0.0,CLOSED
3974,3416,76,46,3,1,6583,2024-07-12,1.98,3,940.87,817.65,ACTIVE
13911,11893,880,29,5,5,7207,2024-07-12,3.69,48,7441.57,3346.8,ACTIVE
1437,1234,702,35,2,2,7208,2024-07-12,4.12,3,498.25,180.39,ACTIVE
9004,7707,600,23,4,1,7209,2024-07-12,2.56,21,5249.52,0.0,CLOSED
16940,14475,638,35,1,4,7210,2024-07-12,2.05,18,1328.6,396.62,DEFAULT
16889,14431,868,96,4,1,2801,2024-07-12,2.56,42,3648.71,0.0,CLOSED
7526,6446,418,97,1,2,7211,2024-07-12,2.91,6,1982.73,1413.57,ACTIVE
22163,18919,212,34,5,5,7212,2024-07-12,3.22,60,21121.7,9449.76,DEFAULT
6690,5729,539,100,2,2,7213,2024-07-12,3.96,6,761.54,442.96,ACTIVE
22313,19054,866,22,3,1,851,2024-07-12,1.87,12,2529.14,2062.9,DEFAULT
20374,17393,1,76,2,8,7214,2024-07-12,2.63,9,261.19,0.0,CLOSED
9126,7808,153,59,1,1,7215,2024-07-12,3.1,6,2326.65,0.0,CLOSED
6564,5627,880,29,5,5,550,2024-07-12,2.94,36,46561.98,9017.4,ACTIVE
2394,2062,696,4,1,4,7216,2024-07-12,2.34,18,1814.82,580.04,ACTIVE
10969,9398,900,14,2,8,7217,2024-07-12,2.74,9,399.39,0.0,CLOSED
9713,8321,8,60,3,1,7218,2024-07-12,1.58,3,2585.15,0.0,CLOSED
20452,17461,607,100,5,3,7219,2024-07-12,2.71,42,37627.03,5936.45,ACTIVE
9556,8189,838,7,1,11,7220,2024-07-12,1.21,12,1142.0,254.62,ACTIVE
7932,6798,73,75,1,1,1880,2024-07-12,2.84,6,919.48,617.92,ACTIVE
20805,17768,444,40,1,4,7221,2024-07-12,2.03,24,1261.07,0.0,CLOSED
9168,7847,582,55,1,2,7222,2024-07-13,1.83,24,1535.46,961.97,ACTIVE
10096,8655,673,12,4,1,1778,2024-07-13,1.64,18,12035.8,0.0,CLOSED
11612,9944,256,33,5,5,7223,2024-07-13,2.88,48,28110.2,3147.7,ACTIVE
1206,1037,55,47,1,4,7224,2024-07-13,2.86,21,1219.56,0.0,CLOSED
21113,18029,136,22,5,1,7225,2024-07-13,2.74,60,40659.4,0.0,CLOSED
11966,10241,756,17,1,4,6984,2024-07-13,2.41,24,1207.4,0.0,CLOSED
1965,1697,983,12,4,1,7226,2024-07-13,2.99,18,7590.15,1172.1,ACTIVE
18837,16080,585,21,1,1,7227,2024-07-13,3.26,21,1718.05,1568.56,ACTIVE
16471,14075,183,83,2,8,7228,2024-07-13,3.72,3,770.07,464.89,DEFAULT
20615,17608,50,2,4,1,3310,2024-07-13,2.99,39,12764.84,0.0,CLOSED
8943,7651,269,5,2,8,7229,2024-07-13,4.02,9,587.11,0.0,CLOSED
22769,19444,251,44,1,2,7230,2024-07-13,1.81,6,1545.3,1332.06,DEFAULT
18673,15948,156,43,1,1,7231,2024-07-13,3.01,24,2448.36,0.0,CLOSED
15320,13094,237,1,5,5,7057,2024-07-13,3.25,36,21236.33,0.0,CLOSED
10826,9273,836,20,2,8,7232,2024-07-13,3.59,3,676.34,525.26,ACTIVE
18904,16136,748,9,2,1,7233,2024-07-13,3.79,6,621.6,358.85,DEFAULT
20482,17489,462,90,1,1,5267,2024-07-13,2.34,3,2271.75,1675.8,ACTIVE
18155,15512,28,25,4,11,4192,2024-07-13,2.15,39,8216.97,0.0,CLOSED
21545,18386,525,81,3,4,7234,2024-07-13,1.36,12,1880.0,0.0,CLOSED
10277,8805,342,55,1,2,5301,2024-07-13,2.78,21,2189.72,1352.41,ACTIVE
8668,7421,993,64,2,8,5773,2024-07-13,3.87,6,577.56,0.0,CLOSED
20649,17634,390,92,1,1,7235,2024-07-14,2.07,15,998.13,0.0,CLOSED
15100,12900,891,8,2,8,7236,2024-07-14,4.14,9,651.27,0.0,CLOSED
12324,10551,816,68,1,1,7237,2024-07-14,2.57,6,916.73,0.0,CLOSED
13053,11177,564,85,2,8,7238,2024-07-14,2.11,6,232.69,137.94,ACTIVE
20770,17736,4,54,1,1,7239,2024-07-14,2.49,18,1259.65,600.77,DEFAULT
9060,7752,436,36,3,1,7240,2024-07-14,2.36,12,1398.85,0.0,CLOSED
2660,2287,305,77,1,4,7241,2024-07-14,1.99,15,2374.94,523.82,DEFAULT
17435,14894,969,95,4,1,5962,2024-07-14,2.11,12,10757.51,0.0,CLOSED
18529,15824,288,100,1,2,7242,2024-07-14,2.49,18,768.81,399.06,ACTIVE
925,800,529,8,2,8,7243,2024-07-14,2.59,6,292.53,0.0,CLOSED
9367,8024,334,61,1,1,7244,2024-07-14,2.25,15,1581.14,872.89,ACTIVE
11224,9610,506,97,1,2,7245,2024-07-14,1.5,21,1573.12,0.0,CLOSED
14176,12115,578,10,3,1,6225,2024-07-14,2.05,9,3979.85,0.0,CLOSED
8225,7044,600,23,6,1,4087,2024-07-14,5.78,12,6992.27,2691.49,ACTIVE
9173,7852,783,66,2,8,153,2024-07-14,3.66,3,912.56,258.46,ACTIVE
12339,10564,506,97,6,1,7246,2024-07-14,3.37,30,9197.38,5840.72,ACTIVE
21887,18680,915,34,1,1,7247,2024-07-14,3.27,9,1580.35,0.0,CLOSED
7447,6382,543,10,1,1,7248,2024-07-15,2.56,6,1315.41,1268.59,ACTIVE
13349,11433,472,65,2,2,3665,2024-07-15,2.66,6,503.95,239.79,ACTIVE
22791,19462,71,90,5,3,7249,2024-07-15,1.09,6,25570.41,10800.76,ACTIVE
20518,17521,609,48,5,3,7172,2024-07-15,1.02,60,41569.34,0.0,CLOSED
18933,16163,818,81,3,4,7250,2024-07-15,1.4,12,695.13,0.0,CLOSED
13297,11389,319,74,3,2,5667,2024-07-15,1.23,12,2082.16,1398.16,ACTIVE
10860,9301,682,95,1,4,7251,2024-07-15,2.57,6,2130.72,0.0,CLOSED
14235,12165,793,46,1,1,7252,2024-07-15,2.02,3,2396.58,1940.94,ACTIVE
4889,4185,615,30,3,1,857,2024-07-15,2.48,12,2804.66,0.0,CLOSED
10892,9329,346,75,1,1,2016,2024-07-15,2.8,9,1739.61,1355.92,ACTIVE
2797,2407,554,13,3,1,2165,2024-07-15,1.79,6,3670.76,1466.46,ACTIVE
10931,9365,585,21,5,3,7253,2024-07-15,2.35,6,17578.83,0.0,CLOSED
12824,10981,688,55,1,4,7254,2024-07-15,2.0,12,1317.44,0.0,CLOSED
13685,11711,903,68,5,3,7255,2024-07-15,1.52,42,16331.48,0.0,CLOSED
14837,12677,269,5,1,11,1078,2024-07-15,1.86,21,1465.74,0.0,CLOSED
5324,4562,123,8,2,8,7256,2024-07-15,2.21,12,485.37,299.88,ACTIVE
9981,8559,301,96,4,1,4161,2024-07-15,1.83,48,8932.57,0.0,CLOSED
8777,7512,893,34,4,1,7257,2024-07-15,1.77,24,17772.35,0.0,CLOSED
15923,13607,237,1,5,5,2328,2024-07-15,2.15,42,48629.54,27758.3,ACTIVE
3826,3291,615,30,6,1,7258,2024-07-16,4.33,18,19109.22,18063.57,ACTIVE
20160,17209,784,50,2,8,1815,2024-07-16,2.19,9,554.24,158.05,DEFAULT
23174,19794,475,61,1,1,1735,2024-07-16,2.71,18,1958.61,0.0,CLOSED
17533,14980,27,48,6,1,7259,2024-07-16,5.97,18,14224.08,8876.11,ACTIVE
19638,16760,794,65,3,2,5147,2024-07-16,1.63,12,3406.31,2738.03,ACTIVE
19363,16535,713,81,1,4,4943,2024-07-16,2.32,9,1972.43,1438.8,ACTIVE
6253,5365,369,58,1,2,5439,2024-07-16,1.51,3,2001.92,1370.78,DEFAULT
19142,16339,491,61,3,1,4128,2024-07-16,2.38,3,3736.3,0.0,CLOSED
3286,2826,779,76,3,4,7260,2024-07-16,0.95,12,3253.43,0.0,CLOSED
3748,3223,920,37,6,1,3264,2024-07-16,3.21,12,12171.99,0.0,CLOSED
14524,12408,261,46,2,8,7261,2024-07-16,3.97,9,364.27,250.0,ACTIVE
16046,13713,375,84,5,1,7262,2024-07-16,3.05,30,31959.08,21473.02,ACTIVE
5255,4504,533,91,3,2,7263,2024-07-16,0.94,12,1246.5,1008.48,DEFAULT
7587,6500,852,65,5,1,7264,2024-07-16,2.32,42,14028.95,0.0,CLOSED
11789,10097,279,23,3,1,7265,2024-07-16,1.91,3,2640.84,282.7,ACTIVE
21531,18373,552,54,1,1,7266,2024-07-16,3.41,12,1596.37,1485.06,ACTIVE
18493,15792,497,16,6,6,2275,2024-07-16,3.68,36,13984.92,10877.32,DEFAULT
11514,9861,981,15,2,8,7267,2024-07-16,2.39,9,792.52,0.0,CLOSED
20911,17852,472,65,4,11,7268,2024-07-16,1.7,9,18406.55,13548.91,ACTIVE
21525,18367,681,32,3,1,7269,2024-07-16,2.27,3,2106.97,1549.71,ACTIVE
17103,14611,748,9,1,4,7270,2024-07-16,2.6,24,683.69,0.0,CLOSED
16974,14506,803,97,1,2,3472,2024-07-16,2.52,21,1725.49,1133.03,DEFAULT
13541,11591,322,26,1,1,1090,2024-07-16,2.66,12,1730.06,1409.18,ACTIVE
12457,10665,733,65,1,11,6471,2024-07-16,1.17,9,1733.69,0.0,CLOSED
4239,3636,555,44,2,2,7271,2024-07-16,3.75,6,435.9,395.89,ACTIVE
12058,10324,685,71,1,4,7272,2024-07-17,1.55,21,2113.02,1723.26,ACTIVE
11058,9471,800,42,2,8,1356,2024-07-17,3.97,9,257.45,106.0,ACTIVE
5381,4612,475,61,6,6,4890,2024-07-17,3.39,6,11265.57,4973.72,ACTIVE
18359,15684,828,14,3,4,3770,2024-07-17,1.53,9,4309.74,4066.83,ACTIVE
18459,15763,599,27,4,1,7273,2024-07-17,1.89,6,6340.47,4453.97,ACTIVE
13858,11850,172,36,3,1,7274,2024-07-17,1.28,9,3965.74,0.0,CLOSED
14285,12209,577,22,2,8,7275,2024-07-17,2.75,6,415.53,0.0,CLOSED
20841,17795,674,35,1,2,7276,2024-07-17,2.32,24,1329.59,0.0,CLOSED
2867,2469,343,39,1,1,7277,2024-07-17,1.93,3,2085.16,1479.35,ACTIVE
15680,13404,805,29,2,8,495,2024-07-17,3.48,9,739.21,199.11,DEFAULT
17373,14843,983,12,6,1,4167,2024-07-17,5.98,12,11351.58,7660.89,ACTIVE
13875,11864,976,98,2,1,7278,2024-07-17,4.66,3,598.02,267.84,ACTIVE
13012,11142,852,65,2,2,7279,2024-07-17,2.56,6,584.01,0.0,CLOSED
13308,11398,114,38,3,4,1542,2024-07-17,1.41,12,2836.68,0.0,CLOSED
12545,10747,233,99,2,8,7280,2024-07-17,3.04,12,366.12,0.0,CLOSED
13093,11215,142,10,3,1,7281,2024-07-18,2.47,6,3621.87,1057.07,ACTIVE
2016,1740,381,15,6,1,7282,2024-07-18,5.71,30,4888.48,0.0,CLOSED
19538,16676,833,70,2,8,7283,2024-07-18,2.75,9,596.37,351.31,ACTIVE
8382,7176,634,47,3,4,2468,2024-07-18,1.85,12,3307.0,2415.0,ACTIVE
20844,17797,451,54,1,1,7284,2024-07-18,2.61,12,1086.94,0.0,CLOSED
4286,3681,147,64,2,8,7285,2024-07-18,4.09,12,306.37,172.77,ACTIVE
21497,18342,342,55,3,2,56,2024-07-18,1.76,3,991.04,0.0,CLOSED
17908,15298,990,46,2,8,2075,2024-07-18,2.16,3,261.26,185.1,ACTIVE
22242,18994,526,29,5,5,7286,2024-07-18,3.66,48,15158.81,6705.49,ACTIVE
6526,5596,981,15,3,1,6569,2024-07-18,1.96,3,1639.84,998.62,ACTIVE
20197,17240,843,80,1,4,7287,2024-07-18,2.5,15,1730.35,0.0,CLOSED
5515,4730,875,25,3,11,4987,2024-07-18,1.41,3,1682.7,778.94,ACTIVE
14207,12143,555,44,5,1,7288,2024-07-18,3.86,54,40910.33,18849.79,ACTIVE
4509,3867,939,51,2,8,7289,2024-07-18,4.37,12,784.35,0.0,CLOSED
16709,14282,101,78,2,8,3688,2024-07-18,2.95,6,495.44,60.01,ACTIVE
7671,6574,787,31,4,1,7290,2024-07-18,2.47,36,10362.89,0.0,CLOSED
12444,10657,988,20,3,1,7291,2024-07-18,2.48,3,1445.86,0.0,CLOSED
7596,6508,880,29,2,8,7292,2024-07-19,4.49,9,759.23,623.47,DEFAULT
5415,4641,929,5,5,1,2934,2024-07-19,2.8,24,38025.39,0.0,CLOSED
20696,17673,366,20,6,1,1365,2024-07-19,4.06,36,11977.78,11214.33,ACTIVE
12583,10779,771,76,1,4,7293,2024-07-19,2.01,12,1623.96,0.0,CLOSED
7223,6192,993,64,2,8,7294,2024-07-19,2.11,3,266.38,190.99,DEFAULT
16661,14238,524,38,4,1,790,2024-07-19,1.55,36,10403.9,0.0,CLOSED
13762,11768,369,58,1,2,7295,2024-07-19,2.65,9,1852.04,1370.06,DEFAULT
9809,8407,614,90,4,3,3156,2024-07-19,0.86,24,12299.32,6750.1,ACTIVE
4867,4166,837,61,3,1,563,2024-07-19,2.1,3,2644.63,0.0,CLOSED
5941,5099,849,95,1,4,7296,2024-07-19,1.78,21,794.83,0.0,CLOSED
20020,17094,212,34,2,8,7297,2024-07-19,3.59,12,748.0,0.0,CLOSED
12413,10631,903,68,1,1,2028,2024-07-19,2.27,3,1283.95,0.0,CLOSED
9494,8138,521,65,5,1,7298,2024-07-19,3.99,6,31938.81,11530.19,DEFAULT
4837,4143,231,44,3,2,7092,2024-07-19,1.79,3,3919.7,0.0,CLOSED
226,201,779,76,3,4,6817,2024-07-19,1.21,3,1807.26,0.0,CLOSED
247,219,599,27,1,1,6066,2024-07-19,3.1,24,2177.93,0.0,CLOSED
4192,3600,990,46,2,8,7299,2024-07-19,3.76,3,506.24,0.0,CLOSED
10552,9033,136,22,2,8,7300,2024-07-19,3.29,9,409.8,73.83,ACTIVE
18436,15747,71,90,1,1,7301,2024-07-20,2.05,12,1838.22,603.27,ACTIVE
21841,18645,46,84,1,2,7302,2024-07-20,2.18,9,1245.08,240.99,ACTIVE
19307,16486,555,44,4,1,7303,2024-07-20,2.18,9,12583.3,0.0,CLOSED
2269,1956,823,18,1,1,4385,2024-07-20,2.6,18,1446.02,0.0,CLOSED
16492,14095,470,57,5,1,7028,2024-07-20,3.76,6,33123.9,22374.17,DEFAULT
14348,12266,907,15,4,1,7304,2024-07-20,1.87,15,11705.02,5339.41,ACTIVE
5344,4580,1000,70,5,1,5823,2024-07-20,3.99,6,17825.55,16735.43,ACTIVE
5670,4867,860,9,1,4,7305,2024-07-20,1.47,6,1700.77,0.0,CLOSED
2289,1975,324,98,5,3,7306,2024-07-20,2.82,18,37318.66,0.0,CLOSED
11212,9601,231,44,4,1,7011,2024-07-20,1.63,36,12050.84,4584.7,ACTIVE
23228,19842,489,96,2,8,3623,2024-07-20,3.29,9,750.72,312.87,DEFAULT
7247,6210,950,14,1,4,5980,2024-07-20,2.58,24,1821.51,0.0,CLOSED
18255,15593,174,91,2,2,7307,2024-07-20,2.18,3,576.45,314.01,ACTIVE
7431,6367,843,80,1,4,7308,2024-07-20,2.91,15,1593.79,0.0,CLOSED
20081,17150,216,36,2,1,6598,2024-07-20,4.38,12,624.07,0.0,CLOSED
3488,2993,706,39,3,1,7309,2024-07-20,1.66,9,4442.94,3675.12,ACTIVE
11076,9487,25,72,1,1,7284,2024-07-20,2.0,12,1702.92,351.36,ACTIVE
22223,18976,418,97,2,8,7310,2024-07-20,2.73,12,393.55,0.0,CLOSED
18168,15522,203,23,4,1,7311,2024-07-20,2.47,48,6680.45,0.0,CLOSED
21476,18322,153,59,1,1,7312,2024-07-20,2.92,6,2592.09,1607.2,DEFAULT
19195,16387,136,22,2,8,7313,2024-07-20,3.63,6,830.88,501.67,ACTIVE
7072,6068,237,1,3,1,7314,2024-07-20,1.4,12,3549.34,3162.99,ACTIVE
15212,12999,112,42,4,1,53,2024-07-21,2.33,12,9770.87,5930.87,DEFAULT
28,26,843,80,1,4,2689,2024-07-21,1.99,18,2701.66,1622.79,ACTIVE
6413,5502,322,26,4,1,6193,2024-07-21,1.68,30,5475.52,2204.01,ACTIVE
12574,10772,79,71,3,4,3156,2024-07-21,0.71,3,3994.36,0.0,CLOSED
7132,6115,677,81,3,4,7315,2024-07-21,1.97,6,3432.66,3248.1,ACTIVE
20288,17324,843,80,5,1,3474,2024-07-21,3.6,24,11038.82,0.0,CLOSED
20291,17326,526,29,2,8,7316,2024-07-21,2.05,6,519.65,69.82,ACTIVE
15737,13450,428,55,1,4,7317,2024-07-21,1.81,3,1456.01,490.89,ACTIVE
9401,8054,692,92,1,1,7318,2024-07-21,3.08,15,2034.81,1942.84,ACTIVE
14725,12580,223,54,2,8,366,2024-07-21,4.34,9,355.88,332.33,ACTIVE
13184,11291,366,20,2,8,7009,2024-07-21,2.88,6,877.32,504.85,ACTIVE
19894,16980,381,15,2,8,57,2024-07-21,4.11,9,675.87,0.0,CLOSED
17289,14769,5,23,1,1,1511,2024-07-21,2.43,6,1791.58,0.0,CLOSED
12073,10337,907,15,2,8,7319,2024-07-21,3.46,9,864.21,0.0,CLOSED
17921,15309,674,35,3,2,7320,2024-07-21,1.42,12,3826.03,2422.8,ACTIVE
9716,8323,870,92,5,1,2152,2024-07-21,2.15,36,37697.36,0.0,CLOSED
15049,12857,672,4,2,8,6470,2024-07-21,3.97,9,436.36,0.0,CLOSED
1555,1344,846,7,3,11,7321,2024-07-21,1.03,12,3883.12,0.0,CLOSED
16923,14460,594,33,1,2,5526,2024-07-21,2.58,12,1685.62,0.0,CLOSED
7374,6318,843,80,3,4,7322,2024-07-21,1.54,9,3228.58,772.84,ACTIVE
23076,19712,54,31,1,2,7323,2024-07-21,1.91,15,2365.05,511.61,ACTIVE
1236,1063,475,61,1,1,6741,2024-07-21,3.02,12,1555.14,247.08,ACTIVE
16445,14051,571,56,1,4,2253,2024-07-21,1.33,6,2378.22,2228.65,ACTIVE
20748,17716,601,44,4,1,4041,2024-07-21,1.86,6,7734.07,7662.89,ACTIVE
3654,3142,627,65,3,11,7324,2024-07-21,1.0,12,1477.85,224.4,ACTIVE
959,822,688,55,3,4,7325,2024-07-21,0.96,12,2122.04,0.0,CLOSED
15776,13485,628,47,1,4,7326,2024-07-22,1.9,18,1242.99,0.0,CLOSED
13702,11722,396,4,3,4,1751,2024-07-22,0.73,3,2878.85,1688.53,ACTIVE
4299,3692,625,91,1,2,7327,2024-07-22,2.92,3,1947.57,1200.89,ACTIVE
5326,4564,381,15,3,1,5687,2024-07-22,2.12,12,2931.43,1655.69,ACTIVE
1315,1128,860,9,5,5,4861,2024-07-22,1.71,60,61635.56,0.0,CLOSED
8504,7287,819,13,2,1,1711,2024-07-22,4.6,9,849.41,0.0,CLOSED
23208,19826,774,18,1,1,7328,2024-07-22,2.04,6,614.15,0.0,CLOSED
1291,1109,585,21,4,3,7329,2024-07-22,1.79,21,18839.46,11618.61,ACTIVE
6075,5214,393,89,1,1,1537,2024-07-22,2.38,9,1837.56,0.0,CLOSED
10159,8706,724,54,3,1,7330,2024-07-22,1.28,12,3558.98,0.0,CLOSED
1203,1034,543,10,3,1,524,2024-07-22,1.22,12,917.84,0.0,CLOSED
9176,7855,526,29,1,2,3561,2024-07-22,2.24,21,1520.15,297.12,ACTIVE
16809,14364,828,14,3,4,1862,2024-07-22,1.94,6,2188.7,759.91,ACTIVE
16816,14370,193,99,2,8,7331,2024-07-22,4.2,12,895.47,0.0,CLOSED
18861,16098,218,13,3,1,7332,2024-07-22,2.06,3,3037.32,748.71,ACTIVE
22778,19452,264,36,3,1,3277,2024-07-22,2.41,6,2164.54,0.0,CLOSED
11222,9608,150,33,3,2,4896,2024-07-22,1.91,6,3301.68,0.0,CLOSED
17967,15349,261,46,1,1,2546,2024-07-23,2.59,9,2048.7,0.0,CLOSED
21782,18594,466,68,1,1,7225,2024-07-23,2.32,6,2164.88,457.72,DEFAULT
10565,9046,303,9,4,1,7333,2024-07-23,2.06,27,10190.77,6447.98,ACTIVE
17079,14591,504,97,1,2,3344,2024-07-23,1.91,18,910.77,0.0,CLOSED
5607,4810,720,67,1,1,4126,2024-07-23,2.67,9,1693.21,731.92,ACTIVE
16724,14295,73,75,3,1,7334,2024-07-23,1.25,6,2600.13,0.0,CLOSED
10451,8952,59,16,1,1,7335,2024-07-23,2.68,9,1583.97,698.55,DEFAULT
9059,7751,402,27,3,1,1214,2024-07-23,1.54,6,2003.57,0.0,CLOSED
18535,15830,776,93,4,1,7336,2024-07-23,2.01,30,9570.11,1085.2,ACTIVE
16903,14443,582,55,5,1,514,2024-07-23,2.55,6,24075.4,0.0,CLOSED
17413,14874,174,91,1,2,1171,2024-07-23,1.4,21,2081.88,0.0,CLOSED
1440,1237,853,76,4,3,7337,2024-07-23,1.47,27,14199.35,3158.77,ACTIVE
8283,7092,568,88,4,3,3986,2024-07-23,1.99,33,17515.88,7099.04,DEFAULT
254,223,535,11,5,1,7338,2024-07-23,3.42,48,23821.12,0.0,CLOSED
2765,2379,673,12,2,8,3144,2024-07-23,2.93,6,272.45,114.95,DEFAULT
18753,16011,964,74,5,3,7339,2024-07-23,1.21,6,25351.45,20370.38,ACTIVE
21465,18316,31,24,5,3,7340,2024-07-23,2.74,60,25413.0,9947.34,ACTIVE
14528,12412,418,97,6,1,7341,2024-07-23,3.58,12,8625.39,0.0,CLOSED
9827,8421,555,44,4,1,3639,2024-07-23,2.91,42,3899.26,0.0,CLOSED
3830,3294,387,81,1,4,7342,2024-07-23,2.63,3,2864.22,971.84,ACTIVE
16351,13974,430,76,1,4,7343,2024-07-23,1.41,24,2155.21,0.0,CLOSED
13601,11643,28,25,3,11,226,2024-07-23,1.31,9,4561.28,2832.53,ACTIVE
19838,16929,468,36,4,3,3129,2024-07-23,0.99,6,4319.39,3684.65,ACTIVE
17940,15325,836,20,2,8,7344,2024-07-24,3.76,9,419.15,124.71,ACTIVE
19515,16661,146,7,3,11,592,2024-07-24,1.24,12,1211.52,749.46,ACTIVE
7651,6556,619,88,2,8,7345,2024-07-24,3.48,9,268.53,0.0,CLOSED
9542,8177,272,89,1,1,7346,2024-07-24,3.2,15,370.44,0.0,CLOSED
19663,16780,462,90,5,3,675,2024-07-24,1.02,12,40184.18,15439.87,ACTIVE
17982,15363,545,81,3,4,7347,2024-07-24,1.38,3,1743.96,0.0,CLOSED
21939,18727,812,34,4,1,7348,2024-07-24,1.65,33,13030.9,0.0,CLOSED
